UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-mri][w-mao][a-175][g-maor1246]	20	10	10	0	0	4	2	5	0	4	4	4	2	4	6	6	4	0	0	2	2	4	0	0	5	0	4	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	4	0	0	6	0	0	6	0	0	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	5	2	1	0	0	3	3	0	0	0	0	0	3	0	0	1	3	3	3	1	4	5	0	5	0	0	3	0	3	0	0	2	0	2	0	5	5	0	0	3	2	1	0	1	1	1	0	4	3	1	0	3	2	1	0	1	0	0	0	0	0	1	20	0	0	0	5	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
[i-mrq][w-mrq][a-2080][g-nort2845]	22	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	6	2	2	0	0	4	4	0	0	0	0	1	1	0	0	2	4	4	2	2	4	9	1	8	0	0	4	0	4	0	0	5	1	4	0	3	3	0	0	2	1	0	1	1	1	0	0	5	3	3	0	2	1	1	1	1	0	0	0	0.125	0	3	22	0	0	0	8	14	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
[i-mrr][w-][a-][g-mari1414]	39	17	17	0	0	4	3	5	0	6	7	7	3	9	6	13	3	0	0	3	0	9	0	0	7	0	4	0	0	3	0	0	5	0	0	0	0	0	6	0	0	7	0	0	7	0	0	3	0	0	9	0	0	6	0	0	13	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	22	7	3	0	0	2	5	7	0	0	1	3	4	4	0	0	1	3	10	8	1	5	12	5	7	0	0	8	4	4	0	0	2	0	2	2	10	10	0	0	5	5	0	2	2	2	2	0	7	4	1	1	5	4	1	0	1	0	0	0	0.714285714285714	1	1.2	39	0	0	0	7	32	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0
[i-mrt][w-mrg][a-177][g-marg1265]	42	6	6	0	0	4	1	0	0	2	2	3	1	3	2	2	3	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	36	7	4	3	0	0	12	12	4	0	0	0	6	6	0	0	1	7	16	12	1	5	27	14	13	0	2	11	6	5	0	2	12	6	6	4	9	9	0	0	4	5	1	1	2	1	1	2	6	4	5	2	4	4	1	1	0	0	0	0	1.07692307692308	1.2	3	42	2	0	0	13	31	0	0	2	2	0	0	2	4	0	0	0	0	0	0	0	0	0
[i-mru][w-][a-][g-mono1269]	59	24	24	0	0	4	2	13	11	10	8	12	4	14	10	15	9	0	0	4	0	14	0	0	7	7	4	0	0	2	0	0	13	0	0	11	0	0	10	0	0	8	0	0	12	0	0	4	0	0	14	0	0	10	0	0	15	0	0	9	0	0	0	0	0	0	0	0	4	0	0	0	0	0	14	0	0	0	0	0	0	0	0	7	0	0	7	0	0	35	8	6	3	3	0	11	11	2	0	1	0	2	6	0	0	2	12	13	8	2	5	23	14	9	0	2	15	10	5	0	2	5	2	3	3	12	12	0	3	5	7	1	1	2	1	2	5	7	3	2	3	3	4	1	1	1	0	0	0	1.55555555555556	2	1.91666666666667	57	2	3	0	9	53	0	0	3	3	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-mrw][w-mrn][a-484][g-mara1404]	17	4	4	0	0	3	1	0	0	1	2	1	1	2	1	3	1	0	0	0	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	13	4	3	0	0	0	5	5	0	0	0	0	0	3	0	0	2	3	5	3	2	4	8	3	5	0	0	7	3	4	0	0	1	0	1	0	5	5	0	0	3	2	1	0	1	1	0	0	3	3	0	0	3	1	1	1	1	0	0	0	0.6	0.75	1.6	17	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-mtb][w-][a-][g-anyi1244]	45	14	14	0	0	5	1	0	4	6	8	4	2	8	6	6	8	0	0	4	0	8	0	0	9	4	5	0	0	1	0	0	0	0	0	4	0	0	6	0	0	8	0	0	4	0	0	2	0	0	8	0	0	6	0	0	6	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9	0	0	4	0	0	31	7	5	3	3	0	8	8	0	0	0	0	7	4	0	0	1	11	8	11	1	4	22	14	8	0	0	15	10	5	0	0	7	4	3	0	9	9	0	0	6	3	0	0	0	0	1	0	5	4	2	0	3	2	1	0	1	0	0	0	1.75	2	2.44444444444444	49	0	0	0	8	41	0	0	4	2	2	0	3	3	0	0	0	0	0	0	0	0	0
[i-mtk][w-mbz][a-2090][g-mbee1250]	55	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	48	7	9	2	2	0	16	16	6	0	0	0	4	9	0	0	0	13	22	13	0	5	32	13	19	0	0	18	9	9	0	0	6	0	6	8	16	16	0	0	7	9	0	3	3	3	27	0	6	3	3	2	3	3	0	0	0	0	0	0	0.684210526315789	1	2	57	0	0	0	19	38	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-mto][w-mtp][a-2091][g-toto1305]	23	9	9	0	0	6	1	0	0	3	3	4	2	4	3	5	3	0	0	1	0	4	0	0	9	0	6	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	4	0	0	2	0	0	4	0	0	3	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	14	8	2	1	0	3	2	5	2	0	0	0	1	2	0	0	1	3	7	3	1	5	11	4	7	0	0	6	2	4	0	0	4	2	2	1	3	3	0	0	2	1	0	0	0	0	0	0	7	3	3	1	2	1	1	1	0	0	0	0	0.571428571428571	0.5	3.66666666666667	23	0	0	0	7	16	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
[i-mtp][w-][a-][g-wich1262]	28	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	23	6	3	0	0	0	8	8	0	0	0	0	1	8	2	0	1	3	8	11	1	5	18	0	18	0	5	11	0	11	0	4	5	0	5	2	5	5	0	0	2	3	0	0	0	0	6	5	4	3	2	1	2	3	2	1	1	0	0	0	0	0	3.6	23	0	5	0	18	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-mts][w-][a-][g-yora1241]	22	8	8	0	0	2	1	0	4	2	6	0	2	4	2	6	2	0	0	2	0	4	0	0	4	4	2	0	0	1	0	0	0	0	0	4	0	0	2	0	0	6	0	0	0	0	0	2	0	0	4	0	0	2	0	0	6	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	4	0	0	14	7	3	0	0	0	5	5	2	0	0	1	1	1	0	0	1	3	8	2	1	5	10	0	10	0	0	3	0	3	0	0	5	0	5	2	4	4	0	0	2	2	1	0	1	1	0	0	6	3	4	2	2	2	1	0	1	0	0	0	0	0	2.5	22	0	0	0	10	12	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
[i-mua][w-mdg][a-2093][g-mund1325]	64	27	27	0	0	6	2	15	8	11	14	9	4	15	11	11	15	0	0	6	0	15	0	0	10	5	6	0	0	2	0	0	15	0	0	8	0	0	11	0	0	14	0	0	9	0	0	4	0	0	15	0	0	11	0	0	11	0	0	15	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	10	0	0	5	0	0	37	8	6	3	3	0	11	11	4	0	1	0	2	6	0	0	2	12	15	8	2	5	25	15	10	0	2	15	10	5	0	2	7	3	4	3	12	12	0	3	5	7	1	1	2	1	2	5	7	3	3	3	3	4	1	1	1	0	0	0	1.5	2	2.08333333333333	62	2	3	0	10	57	0	0	3	3	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-muc][w-][a-][g-mbuu1238]	36	10	10	0	0	5	1	0	0	4	4	5	1	5	3	6	3	0	0	1	0	5	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4	0	0	5	0	0	1	0	0	5	0	0	3	0	0	6	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	26	8	1	2	2	8	0	8	4	0	0	0	3	5	0	0	1	5	12	8	1	5	19	10	9	0	0	8	4	4	0	0	7	4	3	4	7	7	0	0	3	4	0	0	0	0	1	0	6	3	4	2	3	3	1	1	0	0	0	0	1.11111111111111	1	2.71428571428571	39	0	0	0	9	30	0	0	3	3	0	0	2	0	0	2	0	0	0	0	0	0	0
[i-muh][w-mdu][a-2095][g-mund1326]	38	9	9	0	0	5	1	0	0	5	4	4	1	4	4	4	5	0	0	2	0	4	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	5	0	0	4	0	0	4	0	0	1	0	0	4	0	0	4	0	0	4	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	29	7	5	2	3	0	12	12	0	0	0	0	2	4	0	0	1	10	12	6	1	5	22	14	8	0	2	15	10	5	0	2	5	3	2	2	7	7	0	0	3	4	0	1	1	1	2	2	5	3	2	1	3	3	1	1	0	0	0	0	1.75	2	3.14285714285714	39	2	0	0	8	33	0	0	3	3	0	0	2	3	0	0	0	0	0	0	0	0	0
[i-muo][w-][a-][g-nyon1241]	37	14	14	0	0	5	2	6	0	5	4	8	2	8	5	7	6	0	0	2	0	8	0	0	8	0	5	0	0	2	0	0	6	0	0	0	0	0	5	0	0	4	0	0	8	0	0	2	0	0	8	0	0	5	0	0	7	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	23	8	3	2	2	5	2	7	0	0	0	0	2	6	0	0	1	7	7	8	1	4	15	8	7	0	0	10	6	4	0	0	5	2	3	0	8	8	0	0	5	3	0	0	0	0	2	0	6	3	2	0	4	3	1	0	1	0	0	0	1.14285714285714	1.5	1.875	42	0	0	0	7	35	0	0	5	3	2	0	2	2	0	0	0	0	0	0	0	0	0
[i-mur][w-mrl][a-559][g-murl1244]	26	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	7	4	0	0	7	0	7	1	0	0	0	4	4	0	0	1	4	8	8	1	4	13	6	7	0	2	10	6	4	0	2	3	0	3	0	8	8	0	0	4	4	0	1	1	1	1	2	5	4	2	0	4	3	1	0	1	0	0	0	0.857142857142857	1.5	1.625	24	2	0	0	7	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
[i-muy][w-][a-][g-muya1243]	41	14	14	0	0	6	1	0	0	8	6	7	1	9	4	6	7	0	0	2	0	9	0	0	10	0	6	0	0	1	0	0	0	0	0	0	0	0	8	0	0	6	0	0	7	0	0	1	0	0	9	0	0	4	0	0	6	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10	0	0	0	0	0	27	5	5	2	0	0	14	14	0	0	0	0	1	5	0	0	0	7	14	6	0	5	21	13	8	0	2	11	8	3	0	2	7	3	4	3	6	6	0	0	2	4	0	1	1	1	1	2	5	3	3	1	2	3	0	0	0	0	0	0	1.625	2.66666666666667	3.5	44	2	0	0	8	38	0	0	5	3	2	0	2	4	0	0	0	0	0	0	0	0	0
[i-mva][w-mnm][a-2099][g-mana1295]	18	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	3	3	0	0	0	7	7	0	0	0	0	0	3	0	0	0	3	7	3	0	4	8	4	4	0	0	6	3	3	0	0	2	1	1	0	5	5	0	0	3	2	1	0	1	1	0	0	3	3	1	0	3	1	0	0	0	0	0	0	1	1	1.6	18	0	0	0	4	14	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-mvz][w-][a-][g-mesq1240]	41	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	34	8	4	2	0	0	8	8	4	0	0	0	2	9	2	0	3	6	12	13	3	5	26	9	17	0	3	14	6	8	0	2	10	3	7	2	8	8	0	0	4	4	0	1	1	1	12	3	6	3	4	1	3	3	2	1	1	0	0	0	0.529411764705882	0.75	3.25	38	0	3	0	17	24	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-mwf][w-mpa][a-196][g-murr1258]	25	4	4	0	0	4	1	0	0	1	2	1	1	3	1	1	3	0	0	1	0	3	0	0	4	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	3	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	21	6	3	0	0	3	5	8	0	0	0	5	1	4	0	0	0	3	13	5	0	3	10	5	5	0	0	10	5	5	0	0	0	0	0	0	11	11	0	0	5	6	1	1	2	2	1	0	6	5	0	0	5	4	0	0	0	0	0	0	1	1	0.909090909090909	25	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2
[i-mwk][w-][a-][g-kita1249]	33	14	14	0	0	4	2	7	0	6	4	8	2	8	6	8	6	0	0	2	0	8	0	0	7	0	4	0	0	2	0	0	7	0	0	0	0	0	6	0	0	4	0	0	8	0	0	2	0	0	8	0	0	6	0	0	8	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19	8	3	1	1	0	6	6	2	0	0	0	2	3	0	0	1	5	8	5	1	5	12	5	7	0	0	7	4	3	0	0	3	0	3	2	7	7	0	0	3	4	0	1	1	1	1	0	6	3	2	1	3	3	1	0	1	0	0	0	0.714285714285714	1.33333333333333	1.71428571428571	33	0	0	0	7	26	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-mwp][w-kly][a-659][g-kala1377]	24	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	5	3	0	0	2	8	10	0	0	1	0	1	4	0	0	0	3	10	5	0	4	10	5	5	0	0	8	4	4	0	0	2	1	1	0	8	8	0	0	4	4	0	1	1	1	1	0	6	4	1	0	4	3	0	0	0	0	0	0	1	1	1.25	24	0	0	0	5	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-mwt][w-][a-][g-moke1242]	38	18	16	2	0	5	2	7	0	8	5	11	4	11	8	11	8	0	0	2	2	11	0	0	9	0	5	2	0	2	1	0	7	0	0	0	0	0	7	1	0	5	0	0	9	2	0	2	2	0	9	2	0	6	2	0	9	2	0	6	2	0	0	0	0	0	0	0	2	0	0	0	2	0	9	2	0	0	0	0	0	0	0	8	4	0	0	0	0	20	6	4	0	0	0	5	5	3	0	0	0	1	5	0	0	2	4	8	6	2	5	14	4	10	4	0	10	3	7	4	0	1	0	1	3	6	6	0	0	4	2	0	0	0	0	1	0	5	3	0	1	4	2	1	1	1	0	0	0	0.4	0.428571428571429	2.33333333333333	38	0	0	0	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-mxj][w-mij][a-2108][g-miju1243]	50	16	16	0	0	5	2	5	2	5	7	6	3	6	9	11	5	0	0	3	2	6	0	0	9	2	5	0	0	2	0	0	5	0	0	2	0	0	5	0	0	7	0	0	6	0	0	3	0	0	6	0	0	9	0	0	11	0	0	5	0	0	0	0	0	0	0	0	3	0	0	2	0	0	6	0	0	0	0	0	0	0	0	9	0	0	2	0	0	34	6	7	0	0	5	9	14	0	0	0	0	6	6	0	0	1	7	14	12	1	5	25	10	15	5	2	15	7	8	5	0	4	1	3	6	9	9	0	0	4	5	0	1	1	1	6	2	5	3	2	2	4	3	1	0	1	0	0	0	0.666666666666667	0.875	2.77777777777778	50	0	0	0	15	33	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-mxu][w-mda][a-2112][g-mada1293]	35	13	13	0	0	5	1	0	5	5	4	7	2	7	5	6	6	0	0	2	0	7	0	0	8	5	5	0	0	1	0	0	0	0	0	5	0	0	5	0	0	4	0	0	7	0	0	2	0	0	7	0	0	5	0	0	6	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	0	5	0	0	22	6	3	2	2	0	9	9	0	0	0	0	1	5	0	0	0	7	9	6	0	5	14	7	7	0	0	8	4	4	0	0	4	2	2	2	8	7	1	0	3	5	0	1	1	1	2	0	5	3	2	1	3	3	0	0	0	0	0	0	1	1	1.75	40	0	0	0	8	32	0	0	5	3	2	0	2	2	0	0	0	0	0	0	0	0	0
[i-mya][w-brm][a-463][g-nucl1310]	47	13	11	2	0	7	1	0	4	5	6	7	2	7	5	6	6	0	0	3	0	7	0	0	11	6	7	2	0	1	1	0	0	0	0	2	2	0	4	1	0	4	2	0	5	2	0	2	0	0	6	1	0	4	1	0	4	2	0	6	0	0	0	0	0	0	0	0	2	1	0	0	0	0	6	1	0	0	0	0	0	0	0	11	4	0	2	4	0	34	7	5	0	0	2	11	13	4	0	0	0	3	7	0	0	2	5	17	10	2	5	20	6	14	5	0	10	3	7	5	0	7	2	5	3	14	8	6	0	8	6	1	0	1	1	2	1	6	3	3	1	4	3	1	1	1	0	0	0	0.428571428571429	0.428571428571429	1.42857142857143	50	0	0	0	20	29	0	1	3	3	0	0	0	3	2	0	0	0	0	0	0	0	0
[i-myb][w-mby][a-2115][g-mbay1241]	41	19	19	0	0	5	2	7	5	8	6	10	3	9	8	12	5	0	0	3	0	9	0	0	7	5	5	0	0	2	0	0	7	0	0	5	0	0	8	0	0	6	0	0	10	0	0	3	0	0	9	0	0	8	0	0	12	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	5	0	0	22	6	5	0	0	0	10	10	1	0	1	0	1	4	0	0	1	5	11	5	1	5	15	10	5	0	2	11	8	3	0	2	2	0	2	2	7	7	0	0	2	5	1	1	2	2	1	2	6	3	1	3	2	3	1	0	1	0	0	0	2	2.66666666666667	2.14285714285714	42	2	0	0	5	39	0	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-mye][w-mpo][a-2116][g-myen1241]	36	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	29	6	7	1	0	0	10	10	3	0	1	0	2	6	0	0	0	8	13	8	0	5	20	10	10	0	2	12	6	6	0	2	4	2	2	4	9	9	0	0	4	5	0	2	2	1	1	2	7	3	3	3	4	4	0	0	0	0	0	0	1	1	2.22222222222222	34	2	0	0	10	26	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
[i-myf][w-][a-][g-bamb1262]	33	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	23	6	4	0	0	0	9	9	2	0	0	0	1	5	0	0	2	4	11	6	2	5	16	4	12	0	4	10	3	7	0	3	4	1	3	2	7	7	0	0	3	4	0	1	1	1	1	4	5	3	2	2	3	3	1	1	1	0	0	0	0.333333333333333	0.428571428571429	2.28571428571429	32	0	4	0	12	24	0	0	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-myk][w-][a-][g-mama1271]	48	19	19	0	0	4	2	7	5	8	6	10	3	11	8	10	9	0	0	3	0	11	0	0	7	5	4	0	0	2	0	0	7	0	0	5	0	0	8	0	0	6	0	0	10	0	0	3	0	0	11	0	0	8	0	0	10	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	7	0	0	5	0	0	29	9	3	2	5	0	6	6	4	0	0	0	2	5	1	1	0	10	10	8	1	5	19	9	10	0	0	10	5	5	0	0	7	3	4	2	10	10	0	0	6	4	0	0	0	0	2	0	6	3	3	1	4	3	2	0	1	0	0	1	0.9	1	1.9	50	0	0	0	10	40	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-mym][w-mee][a-2117][g-meen1242]	39	14	14	0	0	4	2	7	0	6	4	8	2	8	6	8	6	0	0	2	0	8	0	0	7	0	4	0	0	2	0	0	7	0	0	0	0	0	6	0	0	4	0	0	8	0	0	2	0	0	8	0	0	6	0	0	8	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	25	6	4	0	0	0	9	9	1	0	0	0	4	5	0	0	2	4	10	9	2	5	17	7	10	0	4	11	5	6	0	4	4	1	3	2	8	8	0	0	4	4	0	1	1	1	1	4	5	3	2	1	4	3	1	1	1	0	0	0	0.7	0.833333333333333	2.125	35	2	2	0	10	29	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-myo][w-][a-][g-anfi1235]	48	10	10	0	0	3	2	5	0	4	4	4	2	6	4	8	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	8	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	38	6	8	0	0	0	17	17	1	0	0	0	2	8	0	0	2	8	18	10	2	5	27	7	20	0	9	19	6	13	0	6	4	0	4	4	11	11	0	0	4	7	0	1	1	1	2	9	5	3	2	1	2	3	1	1	1	0	0	0	0.35	0.461538461538462	2.45454545454545	39	0	9	0	20	28	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-myp][w-prh][a-333][g-pira1253]	11	3	3	0	0	3	1	0	0	1	1	1	1	2	1	2	1	0	0	0	0	2	0	0	3	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	4	2	0	0	0	2	2	0	0	0	0	0	2	0	0	2	2	2	2	2	2	8	2	6	0	0	6	2	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	1	1	1	0	0	0	0.333333333333333	0.5	NA	11	0	0	0	6	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
