UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-ljp][w-lmp][a-1893][g-lamp1243]	24	6	6	0	0	4	1	0	0	2	2	3	1	3	2	2	3	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	6	3	0	0	0	6	6	1	0	0	0	1	5	0	0	2	3	7	6	2	5	11	4	7	0	0	7	3	4	0	0	3	0	3	1	7	7	0	0	4	3	0	0	0	0	1	0	5	3	2	1	3	3	1	1	1	0	0	0	0.571428571428571	0.75	1.57142857142857	24	0	0	0	7	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-lkn][w-][a-][g-lako1245]	20	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	5	2	0	0	2	5	7	0	0	0	0	0	4	0	0	2	2	7	4	2	4	10	3	7	0	0	5	1	4	0	0	5	2	3	0	5	5	0	0	3	2	0	0	0	0	1	0	4	3	3	0	3	2	1	1	1	0	0	0	0.428571428571429	0.25	2	20	0	0	0	7	13	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
[i-lkt][w-lkt][a-156][g-lako1247]	29	5	5	0	0	4	1	0	0	2	2	2	1	3	2	1	4	0	0	1	0	3	0	0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	24	7	3	0	0	0	8	8	4	0	0	0	1	6	1	0	1	3	12	8	1	5	19	7	12	0	4	8	3	5	0	2	10	3	7	1	5	5	0	0	2	3	0	0	0	0	1	4	5	3	3	1	2	3	2	0	2	0	0	0	0.583333333333333	0.6	3.8	25	0	4	0	12	17	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
[i-llp][w-ngu][a-1897][g-nort2836]	15	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	3	3	0	0	0	5	5	0	0	0	0	0	2	0	0	0	3	5	2	0	4	5	1	4	0	1	4	1	3	0	1	1	0	1	0	5	5	0	0	3	2	1	0	1	1	1	1	3	3	1	0	3	1	0	0	0	0	0	0	0.25	0.333333333333333	1	14	1	0	0	4	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-llu][w-lau][a-1898][g-lauu1247]	18	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	5	2	1	0	0	5	5	0	0	0	0	0	3	0	0	2	3	5	3	2	4	9	3	6	0	0	6	3	3	0	0	3	0	3	0	4	4	0	0	3	1	0	0	0	0	0	0	4	3	2	0	3	1	1	1	1	0	0	0	0.5	1	2.25	18	0	0	0	6	12	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-lml][w-rag][a-1900][g-hano1246]	20	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	5	2	1	0	0	6	6	0	0	0	0	0	5	0	0	1	3	6	5	1	4	9	4	5	0	0	5	3	2	0	0	4	1	3	0	6	6	0	0	3	3	1	0	1	1	1	0	4	3	3	0	3	2	1	0	1	0	0	0	0.8	1.5	1.5	20	0	0	0	5	15	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-lmn][w-lmn][a-1901][g-lamb1269]	34	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	28	7	5	0	0	0	7	7	2	0	0	6	1	6	0	0	1	5	15	7	1	5	20	10	10	4	0	16	8	8	4	0	2	0	2	2	8	8	0	0	4	4	0	0	0	0	1	0	6	4	1	1	4	4	1	0	1	0	0	0	1	1	2.5	34	0	0	0	10	19	5	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	1
[i-lmw][w-mwl][a-1902][g-lake1258]	31	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	26	6	4	0	0	0	11	11	0	0	0	4	1	4	0	0	2	4	15	5	2	5	21	2	19	4	5	14	2	12	4	3	4	0	4	3	5	5	0	0	2	3	0	0	0	0	1	5	5	4	2	1	2	3	1	1	1	0	0	0	0.105263157894737	0.166666666666667	4.2	26	0	5	0	19	12	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0
[i-lnh][w-][a-][g-lano1248]	27	9	9	0	0	5	1	0	0	4	3	5	1	4	3	5	3	0	0	1	0	4	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	3	0	0	5	0	0	1	0	0	4	0	0	3	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	18	5	3	0	0	0	7	7	0	0	0	0	2	4	0	0	2	3	7	6	2	4	10	4	6	0	0	8	4	4	0	0	2	0	2	0	8	8	0	0	4	4	1	0	1	1	1	0	4	4	1	0	3	3	1	1	1	0	0	0	0.666666666666667	1	1.25	27	0	0	0	6	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-lnj][w-agt-lnj][a-3130][g-leni1238]	22	5	5	0	0	4	1	0	0	2	2	1	2	3	2	3	2	0	0	1	0	3	0	0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	2	0	0	3	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	17	8	3	0	0	2	5	7	0	0	0	1	1	4	0	0	1	3	8	5	1	4	9	3	6	0	0	6	0	6	0	0	3	3	0	0	8	8	0	0	4	4	0	0	0	0	1	0	6	3	3	0	4	4	1	1	0	0	0	0	0.5	0	1.125	22	0	0	0	6	16	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
[i-lns][w-lns][a-2208][g-lamn1239]	25	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	19	7	2	1	2	0	6	6	2	0	0	0	1	5	0	0	0	5	8	6	0	5	12	6	6	0	0	7	4	3	0	0	4	1	3	1	7	7	0	0	4	3	0	0	0	0	1	0	6	3	4	1	3	3	0	0	0	0	0	0	1	1.33333333333333	1.71428571428571	25	0	0	0	6	19	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-lnu][w-][a-][g-long1389]	25	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	19	8	3	1	0	1	7	8	1	0	0	0	2	3	0	0	1	4	9	5	1	5	12	5	7	0	0	7	3	4	0	0	4	1	3	1	7	7	0	0	3	4	0	0	0	0	1	0	7	4	2	1	2	3	1	0	1	0	0	0	0.714285714285714	0.75	1.71428571428571	25	0	0	0	7	18	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-lob][w-lob][a-1906][g-lobi1245]	34	8	8	0	0	5	1	0	0	3	2	5	1	4	3	4	3	0	0	1	0	4	0	0	8	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	5	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	26	8	5	1	2	0	7	7	2	0	0	0	2	5	0	0	2	8	9	7	2	5	17	6	11	3	1	13	5	8	3	1	3	0	3	1	9	9	0	0	3	6	0	0	0	0	2	1	6	3	2	1	2	3	1	1	1	0	0	0	0.545454545454545	0.625	1.88888888888889	33	1	0	0	11	23	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
[i-lof][w-][a-][g-logo1262]	27	9	9	0	0	5	1	0	0	3	4	3	2	4	3	2	6	0	0	2	0	4	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	4	0	0	3	0	0	2	0	0	4	0	0	3	0	0	2	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	18	6	3	1	0	0	7	7	0	0	0	1	2	4	0	0	0	4	8	6	0	4	10	5	5	0	1	8	5	3	0	1	2	0	2	0	8	8	0	0	4	4	1	0	1	1	1	1	6	4	2	0	3	4	0	0	0	0	0	0	1	1.66666666666667	1.25	26	1	0	0	5	22	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
[i-lok][w-lok][a-1909][g-loko1255]	29	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	22	8	3	1	3	0	7	7	1	0	0	0	1	4	0	0	2	7	8	5	2	5	13	5	8	0	0	8	4	4	0	0	4	0	4	1	9	9	0	0	4	5	1	0	1	1	1	0	6	3	2	1	3	3	1	0	1	0	0	0	0.625	1	1.44444444444444	29	0	0	0	8	21	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-lol][w-mgo][a-2056][g-mong1338]	22	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	15	4	3	0	0	0	8	8	0	0	0	0	1	3	0	0	0	3	8	4	0	5	8	3	5	0	0	4	2	2	0	0	2	0	2	2	7	7	0	0	4	3	0	0	0	0	1	0	4	3	2	1	3	3	0	0	0	0	0	0	0.6	1	1.14285714285714	22	0	0	0	5	17	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-lom][w-lma][a-1910][g-loma1260]	26	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	19	6	4	1	2	0	6	6	0	0	0	0	1	5	0	0	0	7	6	6	0	4	13	7	6	0	1	9	5	4	0	1	4	2	2	0	6	6	0	0	3	3	0	0	0	0	1	1	5	3	3	0	3	3	0	0	0	0	0	0	1.16666666666667	1.25	2.16666666666667	25	1	0	0	6	20	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-lot][w-][a-][g-otuh1238]	24	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	6	5	0	0	0	6	6	1	0	0	0	1	5	0	0	1	5	7	6	1	5	12	5	7	0	2	7	3	4	0	2	4	1	3	1	7	7	0	0	4	3	0	0	0	0	1	2	5	3	3	1	3	3	1	1	0	0	0	0	0.714285714285714	0.75	1.71428571428571	22	2	0	0	7	17	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
[i-loz][w-loz][a-1912][g-lozi1239]	19	5	5	0	0	3	1	0	0	2	2	2	1	3	2	2	3	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	14	6	3	1	0	0	5	5	1	0	0	0	1	3	0	0	0	4	6	4	0	4	8	2	6	0	0	4	1	3	0	0	4	1	3	0	6	6	0	0	3	3	0	0	0	0	1	0	6	3	3	0	3	3	0	0	0	0	0	0	0.333333333333333	0.333333333333333	1.33333333333333	19	0	0	0	6	13	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-lro][w-][a-][g-laro1243]	20	9	9	0	0	5	1	0	0	3	4	3	2	4	3	2	6	0	0	2	0	4	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	4	0	0	3	0	0	2	0	0	4	0	0	3	0	0	2	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	11	4	2	0	0	0	5	5	0	0	0	0	1	3	0	0	0	2	5	4	0	3	4	0	4	0	0	4	0	4	0	0	0	0	0	0	7	7	0	0	4	3	0	0	0	0	1	0	4	3	0	0	3	3	0	0	0	0	0	0	0	0	0.571428571428571	20	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-lti][w-let][a-1915][g-leti1246]	16	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	11	5	2	0	1	0	5	5	0	0	0	0	1	2	0	0	0	3	5	3	0	4	5	1	4	0	0	4	1	3	0	0	1	0	1	0	6	6	0	0	2	4	0	0	0	0	1	0	4	3	1	0	2	3	0	0	0	0	0	0	0.25	0.333333333333333	0.833333333333333	16	0	0	0	4	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-lua][w-blu-cil][a-1352-1916][g-luba1249]	21	5	5	0	0	3	1	0	0	2	2	2	1	3	2	2	3	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	16	6	2	1	0	0	7	7	2	0	0	0	1	3	0	0	0	3	9	4	0	4	9	4	5	0	0	4	2	2	0	0	5	2	3	0	7	7	0	0	4	3	0	0	0	0	1	0	6	3	3	0	3	3	0	0	0	0	0	0	0.8	1	1.28571428571429	21	0	0	0	5	16	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-lub][w-kil][a-1917][g-luba1250]	19	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	14	5	3	1	0	0	6	6	0	0	0	0	1	3	0	0	0	4	6	4	0	4	9	4	5	0	0	6	3	3	0	0	3	1	2	0	5	5	0	0	2	3	0	0	0	0	1	0	5	3	2	0	2	3	0	0	0	0	0	0	0.8	1	1.8	19	0	0	0	5	14	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-lue][w-luv][a-553][g-luva1239]	25	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	20	7	3	1	0	0	7	7	3	0	0	0	1	4	0	0	1	4	10	5	1	5	13	6	7	0	0	6	3	3	0	0	6	2	4	1	7	7	0	1	4	3	0	0	0	0	1	1	6	3	3	1	3	3	1	0	1	0	0	0	0.857142857142857	1	1.85714285714286	24	0	1	0	7	18	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-lug][w-lda][a-165][g-gand1255]	22	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	17	6	3	1	0	0	7	7	1	0	0	0	1	4	0	0	0	4	8	5	0	5	10	5	5	0	0	6	3	3	0	0	3	1	2	1	7	7	0	0	4	3	0	0	0	0	1	0	6	3	2	1	3	3	0	0	0	0	0	0	1	1	1.42857142857143	22	0	0	0	5	17	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-lui][w-lui][a-166][g-luis1253]	26	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	9	2	0	0	1	5	6	1	0	0	1	1	6	2	0	2	2	8	9	2	4	14	1	13	0	0	7	0	7	0	0	7	1	6	0	7	7	0	0	3	4	1	0	1	1	4	0	7	3	5	0	3	3	2	2	1	0	0	0	0.0769230769230769	0	2	26	0	0	0	13	13	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
[i-lum][w-][a-][g-luim1238]	23	5	5	0	0	3	1	0	0	2	2	2	1	3	2	2	3	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	18	6	3	0	0	0	9	9	1	0	0	0	1	3	0	0	1	3	10	4	1	5	12	6	6	0	0	6	3	3	0	0	3	1	2	3	6	6	0	0	3	3	0	0	0	0	1	0	5	3	1	2	2	3	1	0	1	0	0	0	1	1	2	23	0	0	0	6	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-luo][w-luo][a-1919][g-luok1236]	25	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	20	8	3	1	0	2	7	9	1	0	0	0	1	4	0	0	1	4	10	5	1	5	12	5	7	0	0	6	3	3	0	0	3	0	3	3	8	8	0	0	4	4	1	0	1	1	1	0	7	3	2	2	3	3	1	0	1	0	0	0	0.714285714285714	1	1.5	25	0	0	0	7	18	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-lus][w-miz][a-1914][g-lush1249]	34	5	5	0	0	4	1	0	0	1	2	2	1	2	2	1	4	0	0	1	0	2	0	0	5	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	0	0	2	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	29	8	5	1	0	0	11	11	2	0	0	2	1	5	0	0	2	6	15	6	2	5	17	3	14	5	0	11	2	9	5	0	4	1	3	2	12	7	5	0	6	6	2	0	2	2	1	0	7	4	2	1	3	3	1	1	1	0	0	0	0.214285714285714	0.222222222222222	1.41666666666667	34	0	0	0	19	15	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
[i-lut][w-lus][a-1920][g-lush1252]	35	4	4	0	0	3	1	0	0	1	2	1	1	2	1	2	1	0	0	1	0	2	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	31	7	3	0	0	0	10	10	2	0	0	0	1	8	5	0	2	3	12	14	2	5	26	6	20	0	7	16	4	12	0	5	5	0	5	5	5	5	0	0	2	3	0	0	0	0	7	7	5	3	3	2	2	3	2	2	2	0	0	0	0.3	0.333333333333333	5.2	28	0	7	0	20	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-lww][w-lew][a-1925][g-lewo1242]	18	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	4	3	0	0	0	5	5	0	0	0	0	1	4	0	0	0	3	5	5	0	4	7	3	4	0	0	6	3	3	0	0	1	0	1	0	6	6	0	0	3	3	0	0	0	0	1	0	4	3	1	0	3	3	0	0	0	0	0	0	0.75	1	1.16666666666667	18	0	0	0	4	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-lyn][w-][a-][g-luya1241]	21	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	16	5	4	1	0	0	6	6	0	0	0	0	1	4	0	0	0	5	6	5	0	4	9	4	5	0	0	6	3	3	0	0	3	1	2	0	7	7	0	0	4	3	0	0	0	0	1	0	5	3	3	0	3	3	0	0	0	0	0	0	0.8	1	1.28571428571429	21	0	0	0	5	16	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
